1,-87.697444,42.048408,-87.697668,42.048403,1
1,-87.697444,42.048408,-87.697668,42.048403,1
3,-87.697407,42.050225,-87.698954,42.0502,1
5,-87.698993,42.048366,-87.698954,42.0502,1
587,-87.697668,42.048403,-87.698993,42.048366,1
1086,-87.697444,42.048408,-87.697407,42.050225,1
1086,-87.697444,42.048408,-87.697407,42.050225,1
2,-87.697772,42.04707,-87.697668,42.048403,2
2,-87.697772,42.04707,-87.697668,42.048403,2
557,-87.697772,42.04707,-87.699018,42.047038,2
557,-87.697772,42.04707,-87.699018,42.047038,2
587,-87.697668,42.048403,-87.698993,42.048366,2
588,-87.699018,42.047038,-87.698993,42.048366,2
588,-87.699018,42.047038,-87.698993,42.048366,2
3,-87.697407,42.050225,-87.698954,42.0502,3
472,-87.698954,42.0502,-87.698917,42.052078,3
473,-87.697368,42.052107,-87.698917,42.052078,3
1088,-87.697407,42.050225,-87.697368,42.052107,3
1088,-87.697407,42.050225,-87.697368,42.052107,3
4,-87.703647,42.048297,-87.703612,42.050098,4
673,-87.703612,42.050098,-87.704829,42.050077,4
676,-87.703647,42.048297,-87.705206,42.048269,4
676,-87.703647,42.048297,-87.705206,42.048269,4
678,-87.706756,42.048242,-87.707191,42.048238,4
679,-87.706126,42.048253,-87.706756,42.048242,4
680,-87.705206,42.048269,-87.706126,42.048253,4
684,-87.707191,42.048238,-87.707158,42.050042,4
685,-87.70604,42.050057,-87.707158,42.050042,4
686,-87.704829,42.050077,-87.70604,42.050057,4
5,-87.698993,42.048366,-87.698954,42.0502,5
9,-87.698993,42.048366,-87.70016,42.048357,5
9,-87.698993,42.048366,-87.70016,42.048357,5
463,-87.698917,42.052078,-87.700093,42.052049,5
469,-87.70016,42.048357,-87.700093,42.052049,5
472,-87.698954,42.0502,-87.698917,42.052078,5
4,-87.703647,42.048297,-87.703612,42.050098,6
6,-87.702479,42.048319,-87.703647,42.048297,6
6,-87.702479,42.048319,-87.703647,42.048297,6
451,-87.703612,42.050098,-87.703574,42.051996,6
452,-87.70241,42.052016,-87.703574,42.051996,6
467,-87.702479,42.048319,-87.70241,42.052016,6
7,-87.701323,42.048338,-87.702479,42.048319,7
7,-87.701323,42.048338,-87.702479,42.048319,7
453,-87.702021,42.052022,-87.70241,42.052016,7
454,-87.701268,42.052036,-87.702021,42.052022,7
467,-87.702479,42.048319,-87.70241,42.052016,7
468,-87.701323,42.048338,-87.701268,42.052036,7
8,-87.70016,42.048357,-87.701323,42.048338,8
8,-87.70016,42.048357,-87.701323,42.048338,8
455,-87.700464,42.052045,-87.701268,42.052036,8
456,-87.700093,42.052049,-87.700464,42.052045,8
468,-87.701323,42.048338,-87.701268,42.052036,8
469,-87.70016,42.048357,-87.700093,42.052049,8
10,-87.72303,42.069955,-87.722718,42.070427,9
325,-87.722718,42.070427,-87.722612,42.072319,9
788,-87.722612,42.072319,-87.724046,42.071836,9
788,-87.722612,42.072319,-87.724046,42.071836,9
11,-87.71451,42.070295,-87.716478,42.070318,10
15,-87.716478,42.070318,-87.716459,42.07153,10
16,-87.714503,42.071506,-87.716459,42.07153,10
17,-87.71451,42.070295,-87.714503,42.071506,10
12,-87.712563,42.070272,-87.71451,42.070295,11
17,-87.71451,42.070295,-87.714503,42.071506,11
18,-87.712558,42.071488,-87.714503,42.071506,11
19,-87.712563,42.070272,-87.712558,42.071488,11
13,-87.710617,42.070253,-87.712563,42.070272,12
19,-87.712563,42.070272,-87.712558,42.071488,12
21,-87.71061,42.071469,-87.712558,42.071488,12
22,-87.710617,42.070253,-87.71061,42.071469,12
14,-87.708071,42.070232,-87.710617,42.070253,13
20,-87.708071,42.070232,-87.708059,42.071243,13
22,-87.710617,42.070253,-87.71061,42.071469,13
27,-87.70845,42.071498,-87.71061,42.071469,13
831,-87.708059,42.071243,-87.70845,42.071498,13
15,-87.716478,42.070318,-87.716459,42.07153,14
33,-87.716499,42.069084,-87.717759,42.069103,14
49,-87.716499,42.069084,-87.716478,42.070318,14
326,-87.716459,42.07153,-87.716449,42.072656,14
331,-87.716449,42.072656,-87.717714,42.072665,14
331,-87.716449,42.072656,-87.717714,42.072665,14
334,-87.717759,42.069103,-87.717714,42.072665,14
16,-87.714503,42.071506,-87.716459,42.07153,15
23,-87.714503,42.071506,-87.714489,42.072724,15
326,-87.716459,42.07153,-87.716449,42.072656,15
327,-87.714489,42.072724,-87.716449,42.072656,15
327,-87.714489,42.072724,-87.716449,42.072656,15
18,-87.712558,42.071488,-87.714503,42.071506,16
23,-87.714503,42.071506,-87.714489,42.072724,16
24,-87.712538,42.073004,-87.714489,42.072724,16
24,-87.712538,42.073004,-87.714489,42.072724,16
25,-87.712558,42.071488,-87.712538,42.073004,16
21,-87.71061,42.071469,-87.712558,42.071488,17
25,-87.712558,42.071488,-87.712538,42.073004,17
27,-87.70845,42.071498,-87.71061,42.071469,17
28,-87.711137,42.073245,-87.712538,42.073004,17
28,-87.711137,42.073245,-87.712538,42.073004,17
836,-87.70845,42.071498,-87.709434,42.072119,17
840,-87.709434,42.072119,-87.711137,42.073245,17
26,-87.706898,42.070458,-87.708059,42.071243,18
833,-87.708059,42.071243,-87.70843,42.072825,18
834,-87.705054,42.069018,-87.705699,42.069557,18
835,-87.705699,42.069557,-87.706898,42.070458,18
841,-87.706652,42.073673,-87.70843,42.072825,18
848,-87.702732,42.068986,-87.706652,42.073673,18
849,-87.704981,42.068953,-87.705054,42.069018,18
1291,-87.702732,42.068986,-87.704981,42.068953,18
10,-87.72303,42.069955,-87.722718,42.070427,19
29,-87.721721,42.069155,-87.722616,42.069169,19
48,-87.721721,42.069155,-87.722718,42.070427,19
54,-87.723655,42.069131,-87.72303,42.069955,19
54,-87.723655,42.069131,-87.72303,42.069955,19
1397,-87.722616,42.069169,-87.723655,42.069131,19
30,-87.720645,42.069145,-87.721721,42.069155,20
48,-87.721721,42.069155,-87.722718,42.070427,20
325,-87.722718,42.070427,-87.722612,42.072319,20
328,-87.720622,42.072465,-87.722612,42.072319,20
328,-87.720622,42.072465,-87.722612,42.072319,20
332,-87.720645,42.069145,-87.720622,42.072465,20
31,-87.718968,42.069121,-87.720645,42.069145,21
329,-87.718918,42.072582,-87.720622,42.072465,21
329,-87.718918,42.072582,-87.720622,42.072465,21
332,-87.720645,42.069145,-87.720622,42.072465,21
333,-87.718968,42.069121,-87.718918,42.072582,21
32,-87.717759,42.069103,-87.718968,42.069121,22
330,-87.717714,42.072665,-87.718918,42.072582,22
330,-87.717714,42.072665,-87.718918,42.072582,22
333,-87.718968,42.069121,-87.718918,42.072582,22
334,-87.717759,42.069103,-87.717714,42.072665,22
11,-87.71451,42.070295,-87.716478,42.070318,23
34,-87.715187,42.069063,-87.716499,42.069084,23
35,-87.714518,42.06906,-87.715187,42.069063,23
49,-87.716499,42.069084,-87.716478,42.070318,23
50,-87.714518,42.06906,-87.71451,42.070295,23
12,-87.712563,42.070272,-87.71451,42.070295,24
36,-87.713868,42.069053,-87.714518,42.06906,24
37,-87.712571,42.069037,-87.713868,42.069053,24
50,-87.714518,42.06906,-87.71451,42.070295,24
51,-87.712571,42.069037,-87.712563,42.070272,24
13,-87.710617,42.070253,-87.712563,42.070272,25
38,-87.710628,42.069017,-87.712571,42.069037,25
51,-87.712571,42.069037,-87.712563,42.070272,25
52,-87.710628,42.069017,-87.710617,42.070253,25
34,-87.715187,42.069063,-87.716499,42.069084,26
39,-87.715206,42.067914,-87.715187,42.069063,26
45,-87.716527,42.06678,-87.716499,42.069084,26
359,-87.715222,42.066768,-87.715206,42.067914,26
915,-87.715222,42.066768,-87.716527,42.06678,26
35,-87.714518,42.06906,-87.715187,42.069063,27
36,-87.713868,42.069053,-87.714518,42.06906,27
39,-87.715206,42.067914,-87.715187,42.069063,27
40,-87.71388,42.067899,-87.713868,42.069053,27
360,-87.71388,42.067899,-87.715206,42.067914,27
37,-87.712571,42.069037,-87.713868,42.069053,28
40,-87.71388,42.067899,-87.713868,42.069053,28
41,-87.712589,42.067907,-87.712571,42.069037,28
362,-87.712589,42.067907,-87.71388,42.067899,28
29,-87.721721,42.069155,-87.722616,42.069169,29
30,-87.720645,42.069145,-87.721721,42.069155,29
42,-87.720669,42.067449,-87.720645,42.069145,29
913,-87.722616,42.069169,-87.722662,42.067926,29
934,-87.720669,42.067449,-87.722659,42.067465,29
939,-87.722662,42.067926,-87.722659,42.067465,29
31,-87.718968,42.069121,-87.720645,42.069145,30
32,-87.717759,42.069103,-87.718968,42.069121,30
42,-87.720669,42.067449,-87.720645,42.069145,30
44,-87.717783,42.067414,-87.717759,42.069103,30
936,-87.717783,42.067414,-87.720669,42.067449,30
33,-87.716499,42.069084,-87.717759,42.069103,31
44,-87.717783,42.067414,-87.717759,42.069103,31
45,-87.716527,42.06678,-87.716499,42.069084,31
929,-87.716542,42.066402,-87.717797,42.066411,31
932,-87.716542,42.066402,-87.716527,42.06678,31
937,-87.717797,42.066411,-87.717783,42.067414,31
38,-87.710628,42.069017,-87.712571,42.069037,32
41,-87.712589,42.067907,-87.712571,42.069037,32
46,-87.710645,42.067893,-87.710628,42.069017,32
366,-87.710645,42.067893,-87.712589,42.067907,32
14,-87.708071,42.070232,-87.710617,42.070253,33
47,-87.708064,42.068997,-87.710628,42.069017,33
52,-87.710628,42.069017,-87.710617,42.070253,33
53,-87.708064,42.068997,-87.708071,42.070232,33
1462,-87.701786,42.027473,-87.703879,42.027423,34
1464,-87.701765,42.028378,-87.703857,42.028333,34
1465,-87.701786,42.027473,-87.701765,42.028378,34
9999,-87.703879,42.027423,-87.703857,42.028333,34
57,-87.70242,42.033815,-87.705538,42.03375,35
112,-87.702379,42.035624,-87.702339,42.037442,35
822,-87.705538,42.03375,-87.705513,42.034661,35
823,-87.702379,42.035624,-87.705399,42.035573,35
823,-87.702379,42.035624,-87.705399,42.035573,35
824,-87.702339,42.037442,-87.703895,42.037414,35
824,-87.702339,42.037442,-87.703895,42.037414,35
825,-87.705513,42.034661,-87.705399,42.035573,35
826,-87.705399,42.035573,-87.705211,42.03736,35
829,-87.703895,42.037414,-87.705211,42.03736,35
58,-87.699342,42.032047,-87.700902,42.032021,36
59,-87.699302,42.033873,-87.70086,42.033845,36
80,-87.700902,42.032021,-87.70086,42.033845,36
1154,-87.699342,42.032047,-87.699329,42.032681,36
1180,-87.699329,42.032681,-87.699302,42.033873,36
59,-87.699302,42.033873,-87.70086,42.033845,37
93,-87.699264,42.035678,-87.699227,42.037496,37
111,-87.699227,42.037496,-87.700779,42.037469,37
111,-87.699227,42.037496,-87.700779,42.037469,37
113,-87.700821,42.035653,-87.700779,42.037469,37
499,-87.699302,42.033873,-87.699264,42.035678,37
529,-87.699264,42.035678,-87.700821,42.035653,37
529,-87.699264,42.035678,-87.700821,42.035653,37
61,-87.704109,42.030107,-87.705606,42.030161,38
61,-87.704109,42.030107,-87.705606,42.030161,38
65,-87.704039,42.031054,-87.705399,42.031026,38
66,-87.704061,42.030301,-87.704039,42.031054,38
9999,-87.705399,42.031026,-87.705606,42.030161,38
9999,-87.704061,42.030301,-87.704109,42.030107,38
62,-87.702502,42.030176,-87.703803,42.030147,39
66,-87.704061,42.030301,-87.704039,42.031054,39
67,-87.702487,42.031087,-87.704039,42.031054,39
68,-87.702502,42.030176,-87.702487,42.031087,39
63,-87.701723,42.030192,-87.702502,42.030176,40
64,-87.700944,42.030209,-87.701723,42.030192,40
68,-87.702502,42.030176,-87.702487,42.031087,40
74,-87.702487,42.031087,-87.702465,42.031994,40
75,-87.700902,42.032021,-87.702465,42.031994,40
76,-87.700944,42.030209,-87.700902,42.032021,40
65,-87.704039,42.031054,-87.705399,42.031026,41
70,-87.704815,42.031975,-87.705568,42.0319,41
70,-87.704815,42.031975,-87.705568,42.0319,41
71,-87.704019,42.031966,-87.704577,42.031961,41
71,-87.704019,42.031966,-87.704577,42.031961,41
72,-87.704039,42.031054,-87.704019,42.031966,41
67,-87.702487,42.031087,-87.704039,42.031054,42
72,-87.704039,42.031054,-87.704019,42.031966,42
73,-87.702465,42.031994,-87.704019,42.031966,42
74,-87.702487,42.031087,-87.702465,42.031994,42
57,-87.70242,42.033815,-87.705538,42.03375,43
73,-87.702465,42.031994,-87.704019,42.031966,43
75,-87.700902,42.032021,-87.702465,42.031994,44
79,-87.70086,42.033845,-87.70242,42.033815,44
80,-87.700902,42.032021,-87.70086,42.033845,44
79,-87.70086,42.033845,-87.70242,42.033815,45
109,-87.700821,42.035653,-87.702379,42.035624,45
109,-87.700821,42.035653,-87.702379,42.035624,45
112,-87.702379,42.035624,-87.702339,42.037442,45
113,-87.700821,42.035653,-87.700779,42.037469,45
114,-87.700779,42.037469,-87.702339,42.037442,45
114,-87.700779,42.037469,-87.702339,42.037442,45
58,-87.699342,42.032047,-87.700902,42.032021,46
76,-87.700944,42.030209,-87.700902,42.032021,46
81,-87.699385,42.030242,-87.700944,42.030209,46
532,-87.699385,42.030242,-87.699373,42.030709,46
1152,-87.699373,42.030709,-87.699354,42.031609,46
1153,-87.699354,42.031609,-87.699342,42.032047,46
62,-87.702502,42.030176,-87.703803,42.030147,47
63,-87.701723,42.030192,-87.702502,42.030176,47
82,-87.701747,42.029285,-87.703881,42.029236,47
83,-87.701747,42.029285,-87.701723,42.030192,47
84,-87.69457,42.037578,-87.694581,42.038739,48
91,-87.694581,42.038739,-87.694575,42.03939,48
95,-87.69457,42.037578,-87.696104,42.03755,48
100,-87.696104,42.03755,-87.696071,42.039361,48
101,-87.694575,42.03939,-87.696071,42.039361,48
85,-87.693663,42.038755,-87.694581,42.038739,49
91,-87.694581,42.038739,-87.694575,42.03939,49
502,-87.694575,42.03939,-87.694558,42.040253,49
509,-87.693639,42.040269,-87.694558,42.040253,49
510,-87.693663,42.038755,-87.693639,42.040269,49
86,-87.699227,42.037496,-87.699191,42.039307,50
86,-87.699227,42.037496,-87.699191,42.039307,50
87,-87.697624,42.039334,-87.699191,42.039307,50
96,-87.697655,42.037524,-87.699227,42.037496,50
98,-87.697655,42.037524,-87.697624,42.039334,50
87,-87.697624,42.039334,-87.699191,42.039307,51
102,-87.697624,42.039334,-87.69759,42.041152,51
559,-87.699191,42.039307,-87.699151,42.041122,51
559,-87.699191,42.039307,-87.699151,42.041122,51
560,-87.69759,42.041152,-87.699151,42.041122,51
88,-87.694588,42.035781,-87.696142,42.03573,52
89,-87.694588,42.035781,-87.69457,42.037578,52
92,-87.696142,42.03573,-87.696104,42.03755,52
95,-87.69457,42.037578,-87.696104,42.03755,52
84,-87.69457,42.037578,-87.694581,42.038739,53
85,-87.693663,42.038755,-87.694581,42.038739,53
90,-87.692997,42.037605,-87.69457,42.037578,53
505,-87.692979,42.038765,-87.693663,42.038755,53
506,-87.692997,42.037605,-87.692979,42.038765,53
92,-87.696142,42.03573,-87.696104,42.03755,54
94,-87.697693,42.035704,-87.697655,42.037524,54
97,-87.696104,42.03755,-87.697655,42.037524,54
497,-87.696142,42.03573,-87.697693,42.035704,54
93,-87.699264,42.035678,-87.699227,42.037496,55
94,-87.697693,42.035704,-87.697655,42.037524,55
96,-87.697655,42.037524,-87.699227,42.037496,55
498,-87.697693,42.035704,-87.699264,42.035678,55
97,-87.696104,42.03755,-87.697655,42.037524,56
98,-87.697655,42.037524,-87.697624,42.039334,56
99,-87.696071,42.039361,-87.697624,42.039334,56
100,-87.696104,42.03755,-87.696071,42.039361,56
99,-87.696071,42.039361,-87.697624,42.039334,57
102,-87.697624,42.039334,-87.69759,42.041152,57
103,-87.696038,42.041177,-87.69759,42.041152,57
104,-87.696071,42.039361,-87.696038,42.041177,57
101,-87.694575,42.03939,-87.696071,42.039361,58
104,-87.696071,42.039361,-87.696038,42.041177,58
107,-87.69454,42.041204,-87.696038,42.041177,58
502,-87.694575,42.03939,-87.694558,42.040253,58
511,-87.694558,42.040253,-87.69454,42.041204,58
103,-87.696038,42.041177,-87.69759,42.041152,59
561,-87.696038,42.041177,-87.696019,42.042027,59
562,-87.69759,42.041152,-87.697556,42.042766,59
565,-87.696452,42.042784,-87.697556,42.042766,59
566,-87.696005,42.042793,-87.696452,42.042784,59
567,-87.696019,42.042027,-87.696005,42.042793,59
88,-87.694588,42.035781,-87.696142,42.03573,60
106,-87.69303,42.03583,-87.694588,42.035781,60
497,-87.696142,42.03573,-87.697693,42.035704,60
498,-87.697693,42.035704,-87.699264,42.035678,60
499,-87.699302,42.033873,-87.699264,42.035678,60
514,-87.69306,42.033983,-87.69303,42.03583,60
1170,-87.694626,42.033955,-87.696968,42.033913,60
1172,-87.69306,42.033983,-87.694626,42.033955,60
1181,-87.696968,42.033913,-87.699302,42.033873,60
89,-87.694588,42.035781,-87.69457,42.037578,61
90,-87.692997,42.037605,-87.69457,42.037578,61
106,-87.69303,42.03583,-87.694588,42.035781,61
504,-87.69303,42.03583,-87.692997,42.037605,61
107,-87.69454,42.041204,-87.696038,42.041177,62
512,-87.69364,42.041219,-87.69454,42.041204,62
561,-87.696038,42.041177,-87.696019,42.042027,62
567,-87.696019,42.042027,-87.696005,42.042793,62
568,-87.695128,42.042807,-87.696005,42.042793,62
582,-87.693611,42.042804,-87.695128,42.042807,62
1468,-87.69364,42.041219,-87.693611,42.042804,62
110,-87.699151,42.041122,-87.703807,42.041043,63
110,-87.699151,42.041122,-87.703807,42.041043,63
589,-87.699151,42.041122,-87.699114,42.042739,63
1271,-87.703807,42.041043,-87.703769,42.042653,63
1272,-87.699114,42.042739,-87.700664,42.042696,63
1273,-87.702208,42.042668,-87.703769,42.042653,63
1274,-87.700664,42.042696,-87.702208,42.042668,63
116,-87.703895,42.037414,-87.703807,42.041043,64
116,-87.703895,42.037414,-87.703807,42.041043,64
791,-87.705441,42.037384,-87.705401,42.039198,64
796,-87.705401,42.039198,-87.705356,42.041014,64
816,-87.703807,42.041043,-87.705356,42.041014,64
